напляжение фаза 1, В	-1.300000
напляжение фаза 2, В	1.000000
количество точек фаза 1	200
количество точек фаза 2	200
длительность импульсов, us	10000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	17

номер точки	напряжение, В 	ток, А
3979	0.207585	0.000110
3980	0.198390	0.000105
3981	0.188551	0.000099
3982	0.179437	0.000093
3983	0.169920	0.000088
3984	0.160323	0.000084
3985	0.150806	0.000080
3986	0.141370	0.000074
3987	0.131772	0.000068
3988	0.122256	0.000063
3989	0.112497	0.000057
3990	0.102175	0.000052
3991	0.093705	0.000047
3992	0.084188	0.000041
3993	0.074510	0.000037
3994	0.064993	0.000032
3995	0.055638	0.000025
3996	0.045557	0.000021
3997	0.036443	0.000015
3998	0.026523	0.000009
3999	0.016765	0.000005
4000	0.007329	-0.000001
4001	-0.002671	-0.000005
4002	-0.014786	-0.000015
4003	-0.027544	-0.000020
4004	-0.039980	-0.000027
4005	-0.052578	-0.000034
4006	-0.064934	-0.000041
4007	-0.077612	-0.000048
4008	-0.089967	-0.000054
4009	-0.102404	-0.000062
4010	-0.115243	-0.000069
4011	-0.127437	-0.000076
4012	-0.140115	-0.000083
4013	-0.152874	-0.000090
4014	-0.165230	-0.000098
4015	-0.177746	-0.000103
4016	-0.190344	-0.000112
4017	-0.202780	-0.000118
4018	-0.215539	-0.000125
4019	-0.228136	-0.000132
4020	-0.240572	-0.000139
4021	-0.253250	-0.000147
4022	-0.265767	-0.000153
4023	-0.278848	-0.000162
4024	-0.290881	-0.000169
4025	-0.303640	-0.000177
4026	-0.316318	-0.000184
4027	-0.328593	-0.000190
4028	-0.341593	-0.000198
4029	-0.353949	-0.000206
4030	-0.366385	-0.000214
4031	-0.379304	-0.000222
4032	-0.391660	-0.000229
4033	-0.404177	-0.000235
4034	-0.417419	-0.000245
4035	-0.429775	-0.000252
4036	-0.442211	-0.000258
4037	-0.455050	-0.000266
4038	-0.467728	-0.000274
4039	-0.480003	-0.000281
4040	-0.492761	-0.000292
4041	-0.505439	-0.000298
4042	-0.517876	-0.000306
4043	-0.530956	-0.000314
4044	-0.543231	-0.000324
4045	-0.555668	-0.000331
4046	-0.568587	-0.000341
4047	-0.581185	-0.000350
4048	-0.593621	-0.000362
4049	-0.606379	-0.000368
4050	-0.619057	-0.000373
4051	-0.631816	-0.000382
4052	-0.644413	-0.000389
4053	-0.657011	-0.000400
4054	-0.669608	-0.000408
4055	-0.682286	-0.000418
4056	-0.695205	-0.000419
4057	-0.707964	-0.000420
4058	-0.721608	-0.000413
4059	-0.734366	-0.000414
4060	-0.747205	-0.000418
4061	-0.760205	-0.000428
4062	-0.773044	-0.000421
4063	-0.786205	-0.000419
4064	-0.799125	-0.000426
4065	-0.812769	-0.000411
4066	-0.825366	-0.000419
4067	-0.838044	-0.000423
4068	-0.850883	-0.000429
4069	-0.864205	-0.000420
4070	-0.877447	-0.000422
4071	-0.889964	-0.000432
4072	-0.902722	-0.000433
4073	-0.915722	-0.000437
4074	-0.927756	-0.000459
4075	-0.941078	-0.000449
4076	-0.954481	-0.000447
4077	-0.967400	-0.000445
4078	-0.979675	-0.000461
4079	-0.992112	-0.000473
4080	-1.004870	-0.000488
4081	-1.017709	-0.000487
4082	-1.030709	-0.000498
4083	-1.041776	-0.000528
4084	-1.057273	-0.000473
4085	-1.072125	-0.000428
4086	-1.087702	-0.000392
4087	-1.100299	-0.000386
4088	-1.115151	-0.000352
4089	-1.139183	-0.000117
4090	-1.150653	-0.000139
4091	-1.163492	-0.000148
4092	-1.177216	-0.000147
4093	-1.190216	-0.000126
4094	-1.202089	-0.000166
4095	-1.218713	-0.000115
4096	-1.229055	-0.000130
4097	-1.243907	-0.000104
4098	-1.256746	-0.000113
4099	-1.269585	-0.000114
4100	-1.282746	-0.000138
4101	-1.293492	-0.000147
4102	-1.282183	-0.000104
4103	-1.268700	-0.000160
4104	-1.256424	-0.000125
4105	-1.244471	-0.000095
4106	-1.232357	-0.000089
4107	-1.219035	-0.000078
4108	-1.206437	-0.000089
4109	-1.191827	-0.000101
4110	-1.178988	-0.000098
4111	-1.166391	-0.000117
4112	-1.153632	-0.000097
4113	-1.140471	-0.000089
4114	-1.129565	-0.000078
4115	-1.114632	-0.000088
4116	-1.101954	-0.000098
4117	-1.089196	-0.000092
4118	-1.077726	-0.000069
4119	-1.063840	-0.000076
4120	-1.050115	-0.000079
4121	-1.037921	-0.000073
4122	-1.024921	-0.000070
4123	-1.012484	-0.000072
4124	-0.999806	-0.000061
4125	-0.986726	-0.000065
4126	-0.973726	-0.000065
4127	-0.960806	-0.000064
4128	-0.947726	-0.000062
4129	-0.935048	-0.000060
4130	-0.922209	-0.000057
4131	-0.909934	-0.000057
4132	-0.895967	-0.000055
4133	-0.883209	-0.000054
4134	-0.870531	-0.000052
4135	-0.857934	-0.000051
4136	-0.844853	-0.000045
4137	-0.831531	-0.000042
4138	-0.819095	-0.000039
4139	-0.805692	-0.000046
4140	-0.792773	-0.000047
4141	-0.780095	-0.000046
4142	-0.767095	-0.000045
4143	-0.754256	-0.000044
4144	-0.740773	-0.000043
4145	-0.728175	-0.000043
4146	-0.715175	-0.000041
4147	-0.702175	-0.000041
4148	-0.689336	-0.000039
4149	-0.676497	-0.000039
4150	-0.663336	-0.000038
4151	-0.650417	-0.000037
4152	-0.637578	-0.000033
4153	-0.624739	-0.000035
4154	-0.611578	-0.000034
4155	-0.598900	-0.000033
4156	-0.585739	-0.000033
4157	-0.572819	-0.000032
4158	-0.559819	-0.000031
4159	-0.546900	-0.000031
4160	-0.533980	-0.000030
4161	-0.520900	-0.000029
4162	-0.508061	-0.000028
4163	-0.495303	-0.000026
4164	-0.481980	-0.000026
4165	-0.469705	-0.000024
4166	-0.456464	-0.000023
4167	-0.443142	-0.000023
4168	-0.430222	-0.000023
4169	-0.417625	-0.000022
4170	-0.404625	-0.000021
4171	-0.391705	-0.000021
4172	-0.378464	-0.000020
4173	-0.366591	-0.000019
4174	-0.352786	-0.000019
4175	-0.339866	-0.000018
4176	-0.326705	-0.000018
4177	-0.313947	-0.000017
4178	-0.301027	-0.000017
4179	-0.288027	-0.000016
4180	-0.275188	-0.000015
4181	-0.261866	-0.000014
4182	-0.248866	-0.000014
4183	-0.236108	-0.000014
4184	-0.223027	-0.000013
4185	-0.210027	-0.000012
4186	-0.196866	-0.000012
4187	-0.184591	-0.000012
4188	-0.171349	-0.000011
4189	-0.158671	-0.000010
4190	-0.145591	-0.000009
4191	-0.132269	-0.000009
4192	-0.119349	-0.000009
4193	-0.106269	-0.000008
4194	-0.093913	-0.000008
4195	-0.080671	-0.000007
4196	-0.068960	-0.000007
4197	-0.054430	-0.000006
4198	-0.041591	-0.000006
4199	-0.028752	-0.000005
4200	-0.015833	-0.000005
4201	-0.002833	-0.000005
4202	0.007087	-0.000003
4203	0.017248	-0.000003
4204	0.027167	-0.000003
4205	0.037087	-0.000003
4206	0.047248	-0.000002
4207	0.057167	-0.000002
4208	0.067087	-0.000002
4209	0.077248	-0.000001
4210	0.086926	-0.000000
4211	0.096523	-0.000000
4212	0.107167	0.000000
4213	0.117006	0.000000
4214	0.126684	0.000002
4215	0.136845	0.000002
4216	0.147006	0.000002
4217	0.156362	0.000003
4218	0.167006	0.000003
4219	0.176362	0.000003
4220	0.186443	0.000003
4221	0.196443	0.000004
4222	0.206604	0.000006
4223	0.215960	0.000006
4224	0.226684	0.000007
4225	0.236362	0.000008
4226	0.246040	0.000009
4227	0.256282	0.000009
4228	0.266201	0.000010
4229	0.276282	0.000011
4230	0.286282	0.000012
4231	0.295718	0.000012
4232	0.305799	0.000013
4233	0.315315	0.000014
4234	0.325960	0.000015
4235	0.335638	0.000015
4236	0.345557	0.000021
4237	0.354913	0.000028
4238	0.364269	0.000031
4239	0.374510	0.000029
4240	0.384591	0.000031
4241	0.394188	0.000033
4242	0.404510	0.000033
4243	0.414269	0.000034
4244	0.423947	0.000038
4245	0.431370	0.000060
4246	0.442014	0.000061
4247	0.451933	0.000062
4248	0.461692	0.000064
4249	0.468712	0.000095
4250	0.478793	0.000093
4251	0.488068	0.000101
4252	0.497263	0.000113
4253	0.506780	0.000114
4254	0.516377	0.000119
4255	0.526297	0.000120
4256	0.536297	0.000119
4257	0.545330	0.000130
4258	0.554767	0.000133
4259	0.564284	0.000137
4260	0.574847	0.000136
4261	0.582754	0.000153
4262	0.592673	0.000152
4263	0.603800	0.000142
4264	0.609372	0.000180
4265	0.618808	0.000183
4266	0.629211	0.000183
4267	0.638325	0.000189
4268	0.644057	0.000219
4269	0.651641	0.000236
4270	0.659789	0.000246
4271	0.668581	0.000256
4272	0.668355	0.000304
4273	0.674087	0.000321
4274	0.682799	0.000326
4275	0.690302	0.000334
4276	0.699175	0.000339
4277	0.707806	0.000342
4278	0.713377	0.000355
4279	0.717016	0.000370
4280	0.724922	0.000376
4281	0.726306	0.000387
4282	0.723986	0.000403
4283	0.731651	0.000405
4284	0.736014	0.000411
4285	0.740539	0.000413
4286	0.740876	0.000417
4287	0.745722	0.000419
4288	0.747992	0.000421
4289	0.750664	0.000422
4290	0.749552	0.000423
4291	0.749567	0.000423
4292	0.755702	0.000423
4293	0.758777	0.000423
4294	0.761207	0.000424
4295	0.765168	0.000424
4296	0.764861	0.000424
4297	0.762943	0.000424
4298	0.767226	0.000424
4299	0.773281	0.000424
4300	0.768786	0.000423
4301	0.775565	0.000424
4302	0.767015	0.000424
4303	0.768530	0.000424
4304	0.767629	0.000424
4305	0.762460	0.000424
4306	0.760674	0.000424
4307	0.764604	0.000424
4308	0.756940	0.000424
4309	0.755234	0.000423
4310	0.754655	0.000423
4311	0.751338	0.000423
4312	0.747700	0.000423
4313	0.743337	0.000422
4314	0.739698	0.000421
4315	0.739039	0.000421
4316	0.733306	0.000420
4317	0.727413	0.000418
4318	0.722969	0.000416
4319	0.719170	0.000414
4320	0.713276	0.000412
4321	0.708188	0.000409
4322	0.702698	0.000405
4323	0.696080	0.000402
4324	0.689220	0.000398
4325	0.682200	0.000396
4326	0.675421	0.000391
4327	0.668239	0.000387
4328	0.660494	0.000382
4329	0.653956	0.000378
4330	0.645406	0.000373
4331	0.639512	0.000366
4332	0.630479	0.000362
4333	0.622975	0.000357
4334	0.615310	0.000352
4335	0.606357	0.000348
4336	0.598934	0.000341
4337	0.590141	0.000336
4338	0.582155	0.000331
4339	0.573040	0.000326
4340	0.564812	0.000320
4341	0.556664	0.000316
4342	0.547067	0.000310
4343	0.538838	0.000305
4344	0.529885	0.000299
4345	0.521495	0.000295
4346	0.513106	0.000290
4347	0.504072	0.000283
4348	0.494716	0.000278
4349	0.486005	0.000272
4350	0.476971	0.000266
4351	0.467454	0.000261
4352	0.458904	0.000256
4353	0.449628	0.000250
4354	0.440836	0.000244
4355	0.431802	0.000239
4356	0.422527	0.000235
4357	0.413171	0.000229
4358	0.404299	0.000223
4359	0.394701	0.000218
4360	0.385668	0.000213
4361	0.376473	0.000208
4362	0.367117	0.000201
4363	0.357922	0.000196
4364	0.348405	0.000190
4365	0.339372	0.000185
4366	0.329533	0.000179
4367	0.320257	0.000175
4368	0.311143	0.000169
4369	0.301948	0.000164
4370	0.292512	0.000159
4371	0.283076	0.000153
4372	0.274042	0.000147
4373	0.264525	0.000142
4374	0.254847	0.000137
4375	0.245411	0.000132
4376	0.235975	0.000126
4377	0.226619	0.000121
4378	0.217505	0.000115
4379	0.207585	0.000110
4380	0.198310	0.000105
4381	0.188712	0.000099
4382	0.179276	0.000094
4383	0.169840	0.000089
4384	0.160242	0.000084
4385	0.150806	0.000078
4386	0.140887	0.000073
4387	0.131370	0.000067
4388	0.122336	0.000062
4389	0.112658	0.000057
4390	0.102578	0.000052
4391	0.093463	0.000046
4392	0.083705	0.000041
4393	0.074430	0.000036
4394	0.064752	0.000030
4395	0.054671	0.000026
4396	0.045718	0.000020
4397	0.035799	0.000015
4398	0.026362	0.000010
4399	0.016845	0.000004
4400	0.007248	-0.000002
4401	-0.002671	-0.000007
4402	-0.015510	-0.000013
4403	-0.027625	-0.000020
4404	-0.039980	-0.000026
4405	-0.052578	-0.000034
4406	-0.065014	-0.000039
4407	-0.077612	-0.000047
4408	-0.090209	-0.000052
4409	-0.102484	-0.000060
4410	-0.115082	-0.000067
4411	-0.128001	-0.000074
4412	-0.140035	-0.000080
4413	-0.152713	-0.000086
4414	-0.165391	-0.000094
4415	-0.177988	-0.000102
4416	-0.190424	-0.000108
4417	-0.203022	-0.000115
4418	-0.215297	-0.000122
4419	-0.228297	-0.000129
4420	-0.240653	-0.000136
4421	-0.253572	-0.000144
4422	-0.265767	-0.000150
4423	-0.279009	-0.000157
4424	-0.290962	-0.000164
4425	-0.303801	-0.000172
4426	-0.316318	-0.000179
4427	-0.329398	-0.000187
4428	-0.341351	-0.000194
4429	-0.354110	-0.000201
4430	-0.366707	-0.000208
4431	-0.379385	-0.000216
4432	-0.392063	-0.000224
4433	-0.404982	-0.000231
4434	-0.417016	-0.000239
4435	-0.429936	-0.000246
4436	-0.442372	-0.000255
4437	-0.455050	-0.000263
4438	-0.467728	-0.000270
4439	-0.480325	-0.000279
4440	-0.492761	-0.000287
4441	-0.505761	-0.000296
4442	-0.518278	-0.000302
4443	-0.530876	-0.000309
4444	-0.543393	-0.000318
4445	-0.556473	-0.000327
4446	-0.568587	-0.000337
4447	-0.581265	-0.000344
4448	-0.593863	-0.000356
4449	-0.606943	-0.000360
4450	-0.619138	-0.000371
4451	-0.632138	-0.000378
4452	-0.644413	-0.000387
4453	-0.657252	-0.000397
4454	-0.669608	-0.000405
4455	-0.682849	-0.000412
4456	-0.695366	-0.000417
4457	-0.708447	-0.000421
4458	-0.721205	-0.000424
4459	-0.733964	-0.000423
4460	-0.746642	-0.000436
4461	-0.759803	-0.000430
4462	-0.772481	-0.000433
4463	-0.785964	-0.000431
4464	-0.799125	-0.000428
4465	-0.812205	-0.000428
4466	-0.825125	-0.000426
4467	-0.838447	-0.000426
4468	-0.851044	-0.000425
4469	-0.863964	-0.000427
4470	-0.876722	-0.000434
4471	-0.890930	-0.000410
4472	-0.904011	-0.000412
4473	-0.916366	-0.000431
4474	-0.928883	-0.000428
4475	-0.942205	-0.000433
4476	-0.954481	-0.000451
4477	-0.966756	-0.000461
4478	-0.978951	-0.000477
4479	-0.991548	-0.000491
4480	-1.003984	-0.000510
4481	-1.017145	-0.000509
4482	-1.029421	-0.000517
4483	-1.042501	-0.000525
4484	-1.058561	-0.000454
4485	-1.070353	-0.000472
4486	-1.084158	-0.000427
4487	-1.100138	-0.000379
4488	-1.126424	-0.000108
4489	-1.137411	-0.000145
4490	-1.150653	-0.000153
4491	-1.163653	-0.000145
4492	-1.178183	-0.000125
4493	-1.190297	-0.000140
4494	-1.203619	-0.000129
4495	-1.216700	-0.000141
4496	-1.228492	-0.000150
4497	-1.244230	-0.000094
4498	-1.257793	-0.000083
4499	-1.269022	-0.000109
4500	-1.283552	-0.000095
4501	-1.295988	-0.000096
4502	-1.283310	-0.000094
4503	-1.270391	-0.000093
4504	-1.258437	-0.000112
4505	-1.242861	-0.000101
4506	-1.230424	-0.000144
4507	-1.219035	-0.000093
4508	-1.204585	-0.000122
4509	-1.191344	-0.000102
4510	-1.176814	-0.000088
4511	-1.165746	-0.000105
4512	-1.153471	-0.000106
4513	-1.140471	-0.000117
4514	-1.127471	-0.000087
4515	-1.114230	-0.000105
4516	-1.102035	-0.000090
4517	-1.089357	-0.000086
4518	-1.074827	-0.000090
4519	-1.062149	-0.000083
4520	-1.048907	-0.000084
4521	-1.033411	-0.000090
4522	-1.023713	-0.000092
4523	-1.011035	-0.000099
4524	-0.997310	-0.000102
4525	-0.985357	-0.000087
4526	-0.971471	-0.000090
4527	-0.959921	-0.000077
4528	-0.945954	-0.000077
4529	-0.932552	-0.000098
4530	-0.922289	-0.000067
4531	-0.909773	-0.000051
4532	-0.894518	-0.000059
4533	-0.883289	-0.000056
4534	-0.870531	-0.000048
4535	-0.855437	-0.000085
4536	-0.844451	-0.000053
4537	-0.831128	-0.000057
4538	-0.818451	-0.000057
4539	-0.805692	-0.000051
4540	-0.792531	-0.000050
4541	-0.779128	-0.000055
4542	-0.766451	-0.000051
4543	-0.752082	-0.000054
4544	-0.740209	-0.000056
4545	-0.727209	-0.000055
4546	-0.713967	-0.000051
4547	-0.700565	-0.000045
4548	-0.688209	-0.000043
4549	-0.676095	-0.000042
4550	-0.662934	-0.000040
4551	-0.650175	-0.000039
4552	-0.637256	-0.000040
4553	-0.624175	-0.000038
4554	-0.611417	-0.000036
4555	-0.598417	-0.000037
4556	-0.585175	-0.000038
4557	-0.572578	-0.000036
4558	-0.559417	-0.000036
4559	-0.546819	-0.000034
4560	-0.533497	-0.000034
4561	-0.521061	-0.000033
4562	-0.507658	-0.000032
4563	-0.494819	-0.000031
4564	-0.481658	-0.000031
4565	-0.469383	-0.000029
4566	-0.455819	-0.000029
4567	-0.443303	-0.000028
4568	-0.430142	-0.000027
4569	-0.416980	-0.000026
4570	-0.404464	-0.000025
4571	-0.391705	-0.000024
4572	-0.378142	-0.000024
4573	-0.365464	-0.000023
4574	-0.352464	-0.000022
4575	-0.340108	-0.000021
4576	-0.326303	-0.000021
4577	-0.314027	-0.000020
4578	-0.300464	-0.000019
4579	-0.287625	-0.000019
4580	-0.274625	-0.000018
4581	-0.261786	-0.000017
4582	-0.248786	-0.000017
4583	-0.236269	-0.000016
4584	-0.222947	-0.000015
4585	-0.210349	-0.000014
4586	-0.197027	-0.000014
4587	-0.184188	-0.000013
4588	-0.171269	-0.000012
4589	-0.158510	-0.000011
4590	-0.145349	-0.000011
4591	-0.132591	-0.000011
4592	-0.119510	-0.000009
4593	-0.106430	-0.000009
4594	-0.093349	-0.000008
4595	-0.080188	-0.000008
4596	-0.067430	-0.000008
4597	-0.054833	-0.000007
4598	-0.041671	-0.000006
4599	-0.028671	-0.000006
4600	-0.015752	-0.000005
4601	-0.003155	-0.000004
4602	0.007167	-0.000004
4603	0.017087	-0.000003
4604	0.027087	-0.000003
4605	0.037167	-0.000003
4606	0.046926	-0.000002
4607	0.056362	-0.000002
4608	0.066926	-0.000001
4609	0.076845	-0.000001
4610	0.087006	-0.000001
4611	0.096765	0.000002
4612	0.107248	-0.000001
4613	0.116926	-0.000000
4614	0.127006	0.000000
4615	0.136765	0.000001
4616	0.146926	0.000004
4617	0.156523	0.000006
4618	0.166684	0.000006
4619	0.176362	0.000007
4620	0.186362	0.000007
4621	0.196201	0.000008
4622	0.206282	0.000009
4623	0.216121	0.000010
4624	0.226040	0.000009
4625	0.236121	0.000010
4626	0.246201	0.000011
4627	0.256362	0.000008
4628	0.266443	0.000008
4629	0.275879	0.000009
4630	0.286201	0.000009
4631	0.295879	0.000009
4632	0.306282	0.000011
4633	0.315799	0.000011
4634	0.325799	0.000016
4635	0.335396	0.000013
4636	0.345879	0.000014
4637	0.355557	0.000015
4638	0.365718	0.000016
4639	0.375960	0.000016
4640	0.385638	0.000017
4641	0.395638	0.000017
4642	0.405557	0.000018
4643	0.415315	0.000018
4644	0.425799	0.000019
4645	0.435960	0.000017
4646	0.445879	0.000015
4647	0.455879	0.000015
4648	0.465557	0.000016
4649	0.475557	0.000018
4650	0.485799	0.000019
4651	0.494349	0.000024
4652	0.501853	0.000066
4653	0.511048	0.000070
4654	0.519679	0.000088
4655	0.529518	0.000086
4656	0.538149	0.000098
4657	0.546860	0.000108
4658	0.557182	0.000114
4659	0.565653	0.000127
4660	0.576699	0.000124
4661	0.584847	0.000123
4662	0.595733	0.000126
4663	0.604445	0.000138
4664	0.613076	0.000151
4665	0.621224	0.000169
4666	0.627198	0.000198
4667	0.639613	0.000183
4668	0.648808	0.000190
4669	0.655668	0.000207
4670	0.665990	0.000207
4671	0.669467	0.000259
4672	0.678420	0.000257
4673	0.681254	0.000296
4674	0.685134	0.000319
4675	0.691671	0.000333
4676	0.695954	0.000348
4677	0.704827	0.000352
4678	0.711364	0.000362
4679	0.717097	0.000372
4680	0.722507	0.000377
4681	0.727595	0.000388
4682	0.728737	0.000400
4683	0.731490	0.000407
4684	0.732632	0.000412
4685	0.729909	0.000417
4686	0.735159	0.000419
4687	0.735415	0.000421
4688	0.736719	0.000422
4689	0.744383	0.000422
4690	0.739970	0.000423
4691	0.734750	0.000424
4692	0.739275	0.000424
4693	0.736230	0.000424
4694	0.740191	0.000424
4695	0.737951	0.000424
4696	0.740301	0.000424
4697	0.741524	0.000424
4698	0.743150	0.000424
4699	0.745661	0.000424
4700	0.746401	0.000423
4701	0.749878	0.000423
4702	0.746803	0.000423
4703	0.743648	0.000423
4704	0.743150	0.000424
4705	0.742490	0.000424
4706	0.741026	0.000424
4707	0.741011	0.000424
4708	0.739708	0.000424
4709	0.737277	0.000424
4710	0.735893	0.000424
4711	0.732496	0.000424
4712	0.732722	0.000423
4713	0.730453	0.000423
4714	0.725848	0.000423
4715	0.725028	0.000422
4716	0.720101	0.000422
4717	0.716220	0.000421
4718	0.712743	0.000420
4719	0.707896	0.000418
4720	0.703130	0.000417
4721	0.698364	0.000414
4722	0.691183	0.000412
4723	0.686497	0.000410
4724	0.681329	0.000406
4725	0.674389	0.000404
4726	0.667771	0.000400
4727	0.661394	0.000396
4728	0.654454	0.000393
4729	0.646789	0.000388
4730	0.640010	0.000382
4731	0.633312	0.000378
4732	0.624359	0.000375
4733	0.617177	0.000370
4734	0.610398	0.000364
4735	0.602009	0.000359
4736	0.593941	0.000354
4737	0.586035	0.000348
4738	0.577887	0.000344
4739	0.569819	0.000338
4740	0.561188	0.000332
4741	0.553201	0.000327
4742	0.544490	0.000321
4743	0.535939	0.000316
4744	0.527550	0.000311
4745	0.518435	0.000306
4746	0.510046	0.000301
4747	0.500932	0.000295
4748	0.492059	0.000288
4749	0.483428	0.000283
4750	0.474636	0.000278
4751	0.465441	0.000271
4752	0.456890	0.000267
4753	0.447776	0.000260
4754	0.439065	0.000255
4755	0.429950	0.000249
4756	0.420997	0.000244
4757	0.411722	0.000240
4758	0.402608	0.000233
4759	0.393413	0.000227
4760	0.383977	0.000221
4761	0.375345	0.000216
4762	0.365426	0.000210
4763	0.356714	0.000204
4764	0.347359	0.000198
4765	0.337761	0.000192
4766	0.329130	0.000187
4767	0.319694	0.000183
4768	0.310338	0.000177
4769	0.300982	0.000171
4770	0.291385	0.000165
4771	0.282109	0.000159
4772	0.273156	0.000154
4773	0.263720	0.000149
4774	0.254847	0.000143
4775	0.244767	0.000136
4776	0.235330	0.000132
4777	0.226136	0.000126
4778	0.216377	0.000120
4779	0.207182	0.000115
4780	0.197505	0.000109
4781	0.188229	0.000104
4782	0.178874	0.000097
4783	0.169437	0.000092
4784	0.159679	0.000089
4785	0.150162	0.000083
4786	0.140967	0.000076
4787	0.131209	0.000070
4788	0.121692	0.000067
4789	0.112014	0.000060
4790	0.102900	0.000055
4791	0.093141	0.000048
4792	0.083383	0.000042
4793	0.073866	0.000037
4794	0.064913	0.000033
4795	0.055315	0.000027
4796	0.045638	0.000021
4797	0.036282	0.000015
4798	0.026443	0.000010
4799	0.016684	0.000005
4800	0.007409	-0.000000
4801	-0.002510	-0.000007
4802	-0.014866	-0.000013
4803	-0.027383	-0.000022
4804	-0.040061	-0.000028
4805	-0.052658	-0.000034
4806	-0.065256	-0.000042
4807	-0.077531	-0.000047
4808	-0.089726	-0.000056
4809	-0.102806	-0.000063
4810	-0.115001	-0.000070
4811	-0.127518	-0.000077
4812	-0.140276	-0.000085
4813	-0.152632	-0.000092
4814	-0.164988	-0.000099
4815	-0.177827	-0.000107
4816	-0.190183	-0.000115
4817	-0.202780	-0.000120
4818	-0.215539	-0.000129
4819	-0.228216	-0.000137
4820	-0.240250	-0.000144
4821	-0.253492	-0.000152
4822	-0.265525	-0.000158
4823	-0.278445	-0.000167
4824	-0.291042	-0.000174
4825	-0.303318	-0.000181
4826	-0.315754	-0.000189
4827	-0.328512	-0.000197
4828	-0.341271	-0.000205
4829	-0.353546	-0.000213
4830	-0.366466	-0.000220
4831	-0.378741	-0.000227
4832	-0.391580	-0.000236
4833	-0.405466	-0.000244
4834	-0.417016	-0.000250
4835	-0.429291	-0.000260
4836	-0.442291	-0.000267
4837	-0.454406	-0.000276
4838	-0.467084	-0.000283
4839	-0.480245	-0.000292
4840	-0.492198	-0.000297
4841	-0.505520	-0.000308
4842	-0.518037	-0.000317
4843	-0.530312	-0.000325
4844	-0.542990	-0.000334
4845	-0.555668	-0.000341
4846	-0.568185	-0.000349
4847	-0.581024	-0.000357
4848	-0.593863	-0.000365
4849	-0.606299	-0.000375
4850	-0.619782	-0.000384
4851	-0.631655	-0.000392
4852	-0.644172	-0.000400
4853	-0.657091	-0.000411
4854	-0.670172	-0.000415
4855	-0.682286	-0.000422
4856	-0.695608	-0.000419
4857	-0.708930	-0.000416
4858	-0.721366	-0.000424
4859	-0.734527	-0.000425
4860	-0.747286	-0.000427
4861	-0.760366	-0.000429
4862	-0.773849	-0.000426
4863	-0.786608	-0.000424
4864	-0.799447	-0.000424
4865	-0.812125	-0.000426
4866	-0.825608	-0.000436
4867	-0.837642	-0.000443
4868	-0.850642	-0.000439
4869	-0.864044	-0.000438
4870	-0.877286	-0.000428
4871	-0.889883	-0.000437
4872	-0.903205	-0.000438
4873	-0.915883	-0.000445
4874	-0.928561	-0.000447
4875	-0.941722	-0.000442
4876	-0.953917	-0.000462
4877	-0.967642	-0.000455
4878	-0.980158	-0.000481
4879	-0.991951	-0.000487
4880	-1.006320	-0.000453
4881	-1.018756	-0.000486
4882	-1.030951	-0.000510
4883	-1.043467	-0.000509
4884	-1.058561	-0.000464
4885	-1.069709	-0.000491
4886	-1.083917	-0.000489
4887	-1.097964	-0.000445
4888	-1.117889	-0.000279
4889	-1.122434	-0.000480
4890	-1.146466	-0.000227
4891	-1.156567	-0.000330
4892	-1.166426	-0.000360
4893	-1.184097	-0.000253
4894	-1.202814	-0.000119
4895	-1.216539	-0.000132
4896	-1.229297	-0.000136
4897	-1.242377	-0.000135
4898	-1.255216	-0.000136
4899	-1.268216	-0.000135
4900	-1.281216	-0.000136
4901	-1.293733	-0.000151
4902	-1.281539	-0.000121
4903	-1.268941	-0.000120
4904	-1.256424	-0.000113
4905	-1.243102	-0.000114
4906	-1.230022	-0.000114
4907	-1.217666	-0.000116
4908	-1.204827	-0.000110
4909	-1.192310	-0.000115
4910	-1.177861	-0.000111
4911	-1.165746	-0.000105
4912	-1.152827	-0.000103
4913	-1.141437	-0.000100
4914	-1.126988	-0.000097
4915	-1.114793	-0.000097
4916	-1.102196	-0.000086
4917	-1.088552	-0.000100
4918	-1.075471	-0.000095
4919	-1.062713	-0.000087
4920	-1.050115	-0.000083
4921	-1.036954	-0.000083
4922	-1.024357	-0.000086
4923	-1.011035	-0.000085
4924	-0.998276	-0.000081
4925	-0.985437	-0.000080
4926	-0.972598	-0.000080
4927	-0.959437	-0.000076
4928	-0.946679	-0.000075
4929	-0.933679	-0.000074
4930	-0.920679	-0.000073
4931	-0.907437	-0.000071
4932	-0.894921	-0.000070
4933	-0.881679	-0.000068
4934	-0.869162	-0.000066
4935	-0.856484	-0.000065
4936	-0.843082	-0.000064
4937	-0.830162	-0.000063
4938	-0.817806	-0.000061
4939	-0.804565	-0.000060
4940	-0.791565	-0.000058
4941	-0.779128	-0.000057
4942	-0.765645	-0.000056
4943	-0.752967	-0.000060
4944	-0.740773	-0.000058
4945	-0.726806	-0.000057
4946	-0.713967	-0.000055
4947	-0.701612	-0.000054
4948	-0.688128	-0.000053
4949	-0.675531	-0.000052
4950	-0.663095	-0.000050
4951	-0.649370	-0.000049
4952	-0.636370	-0.000046
4953	-0.624095	-0.000047
4954	-0.610370	-0.000041
4955	-0.598336	-0.000038
4956	-0.585175	-0.000038
4957	-0.572336	-0.000036
